"id","created_at","problem_id","user_id","language_id"
4747,2021-12-08 13:50:16.249,40,311,3
4748,2021-12-08 13:50:30.968,40,311,3
4749,2021-12-08 13:58:01.728,45,311,3
4750,2021-12-08 14:03:27.839,45,311,3
4751,2021-12-08 14:07:19.441,45,311,3
4752,2021-12-08 14:07:28.461,45,311,3
4753,2021-12-08 14:08:23.370,45,311,3
4754,2021-12-08 14:08:25.251,45,311,3
4755,2021-12-08 14:08:35.419,45,311,3
4756,2021-12-08 14:08:36.323,45,311,3
4757,2021-12-08 14:08:37.127,45,311,3
4758,2021-12-08 14:08:37.416,45,311,3
4759,2021-12-08 14:08:37.727,45,311,3
4760,2021-12-08 14:08:38.036,45,311,3
4761,2021-12-08 14:08:56.384,45,311,3
4762,2021-12-08 14:09:04.880,45,311,3
4763,2021-12-08 14:09:05.660,45,311,3
4764,2021-12-08 14:09:06.365,45,311,3
4765,2021-12-08 14:09:06.983,45,311,3
4766,2021-12-08 14:09:16.310,45,311,3
4767,2021-12-08 14:09:49.850,45,311,3
4768,2021-12-08 14:09:50.981,45,311,3
4769,2021-12-08 14:09:52.310,45,311,3
4770,2021-12-08 14:10:16.762,45,311,3
4771,2021-12-08 14:10:33.100,45,311,3
4772,2021-12-08 14:10:34.151,45,311,3
4773,2021-12-08 14:10:34.840,45,311,3
4774,2021-12-08 14:10:35.377,45,311,3
4775,2021-12-08 14:10:35.771,45,311,3
4776,2021-12-08 14:10:36.083,45,311,3
4777,2021-12-08 14:10:36.378,45,311,3
4778,2021-12-08 14:10:36.580,45,311,3
4779,2021-12-08 14:10:36.815,45,311,3
4780,2021-12-08 14:10:37.089,45,311,3
4781,2021-12-08 14:10:37.358,45,311,3
4782,2021-12-08 14:10:37.557,45,311,3
4783,2021-12-08 14:10:37.748,45,311,3
4784,2021-12-08 14:10:38.171,45,311,3
4785,2021-12-08 14:10:38.999,45,311,3
4786,2021-12-08 14:11:20.732,45,311,3
4787,2021-12-08 14:11:40.887,45,311,3
4788,2021-12-08 14:11:55.303,45,311,3
4789,2021-12-08 14:12:46.839,45,311,3
4790,2021-12-08 14:14:31.512,45,311,3
4791,2021-12-08 14:15:00.225,45,311,3
4792,2021-12-08 14:47:00.059,50,311,3
4793,2021-12-08 14:47:19.317,50,311,3
4794,2021-12-08 14:49:38.759,50,311,3
4795,2021-12-08 14:51:02.253,50,311,3
4796,2021-12-08 14:59:46.082,55,311,3
4797,2021-12-08 15:00:04.710,55,311,3
4798,2021-12-08 15:00:16.086,55,311,3
4799,2021-12-08 15:00:26.435,55,311,3
4800,2021-12-08 15:06:56.565,139,275,2
4801,2021-12-08 15:09:24.360,38,319,3
4802,2021-12-08 15:11:42.274,38,319,3
4803,2021-12-08 15:16:30.140,38,319,3
4804,2021-12-08 15:16:34.050,141,275,2
4805,2021-12-08 15:17:09.546,141,275,2
4806,2021-12-08 15:19:31.717,142,275,2
4807,2021-12-08 15:31:35.353,3,319,3
4808,2021-12-08 15:42:34.421,3,319,3
4809,2021-12-08 19:07:30.141,123,300,2
4810,2021-12-08 19:07:40.034,123,300,2
4811,2021-12-08 19:08:24.013,123,300,2
4812,2021-12-08 19:09:10.770,123,300,2
4813,2021-12-08 19:09:22.626,123,300,2
4814,2021-12-08 19:22:37.579,123,300,2
4815,2021-12-08 19:22:53.246,123,300,2
4816,2021-12-08 19:23:28.181,123,300,2
4817,2021-12-08 19:23:38.647,123,300,2
4818,2021-12-08 19:24:52.494,123,300,2
4819,2021-12-09 06:05:54.863,3,97,3
4820,2021-12-09 06:06:45.866,3,97,3
4821,2021-12-09 06:07:41.193,3,97,3
4822,2021-12-09 06:07:55.043,3,97,3
4823,2021-12-09 07:03:11.584,136,282,2
4824,2021-12-09 07:04:36.217,136,282,2
4825,2021-12-09 07:11:17.188,135,282,2
4826,2021-12-09 07:13:18.623,135,282,2
4827,2021-12-09 07:16:47.630,135,282,2
4828,2021-12-09 07:24:18.549,135,282,2
4829,2021-12-09 07:24:33.734,135,282,2
4830,2021-12-09 07:25:06.610,135,282,2
4831,2021-12-09 07:26:12.362,135,282,2
4832,2021-12-09 07:27:11.235,135,282,2
4833,2021-12-09 07:27:27.332,135,282,2
4834,2021-12-09 07:27:38.813,135,282,2
4835,2021-12-09 07:27:48.151,135,282,2
4836,2021-12-09 07:28:42.349,135,282,2
4837,2021-12-09 07:28:53.135,135,282,2
4838,2021-12-09 07:29:52.118,135,282,2
4839,2021-12-09 07:30:09.605,135,282,2
4840,2021-12-09 07:38:03.972,45,240,3
4841,2021-12-09 07:39:09.208,45,240,3
4842,2021-12-09 08:06:50.037,117,63,2
4843,2021-12-09 10:25:36.698,61,240,3
4844,2021-12-09 10:32:04.591,23,240,3
4845,2021-12-09 11:02:03.271,57,311,3
4846,2021-12-09 11:02:52.825,57,311,3
4847,2021-12-09 11:03:13.011,57,311,3
4848,2021-12-09 11:03:29.471,57,311,3
4849,2021-12-09 11:03:42.974,57,311,3
4850,2021-12-09 11:04:11.690,57,311,3
4851,2021-12-09 11:04:36.745,57,311,3
4852,2021-12-09 11:04:48.713,57,311,3
4853,2021-12-09 11:05:59.489,57,311,3
4854,2021-12-09 11:06:03.518,57,311,3
4855,2021-12-09 11:06:49.582,57,311,3
4856,2021-12-09 11:07:08.607,57,311,3
4857,2021-12-09 11:17:10.558,44,241,3
4858,2021-12-09 11:20:17.651,57,311,3
4859,2021-12-09 11:20:31.923,57,311,3
4860,2021-12-09 11:20:55.623,57,311,3
4861,2021-12-09 11:22:29.843,124,300,2
4862,2021-12-09 11:22:45.419,124,300,2
4863,2021-12-09 11:23:30.390,124,300,2
4864,2021-12-09 11:23:53.880,57,311,3
4865,2021-12-09 11:24:01.970,124,300,2
4866,2021-12-09 11:24:22.473,124,300,2
4867,2021-12-09 11:26:35.486,124,300,2
4868,2021-12-09 11:27:32.277,123,300,2
4869,2021-12-09 11:30:01.609,69,321,2
4870,2021-12-09 11:30:41.844,69,321,2
4871,2021-12-09 11:31:05.719,123,300,2
4872,2021-12-09 11:31:14.410,69,321,2
4873,2021-12-09 11:32:19.517,123,300,2
4874,2021-12-09 11:32:34.303,123,300,2
4875,2021-12-09 11:32:39.863,69,321,2
4876,2021-12-09 11:32:47.276,69,321,2
4877,2021-12-09 11:33:07.958,123,300,2
4878,2021-12-09 11:33:16.567,69,321,2
4879,2021-12-09 11:34:35.874,123,300,2
4880,2021-12-09 11:34:46.206,57,311,3
4881,2021-12-09 11:35:10.734,123,300,2
4882,2021-12-09 11:35:11.361,57,311,3
4883,2021-12-09 11:35:25.695,57,311,3
4884,2021-12-09 11:36:25.748,123,300,2
4885,2021-12-09 11:37:19.468,123,300,2
4886,2021-12-09 11:37:34.244,123,300,2
4887,2021-12-09 11:37:54.248,123,300,2
4888,2021-12-09 11:38:13.842,123,300,2
4889,2021-12-09 11:38:36.450,69,321,2
4890,2021-12-09 11:39:06.099,123,300,2
4891,2021-12-09 11:42:25.198,57,311,3
4892,2021-12-09 11:42:32.991,57,311,3
4893,2021-12-09 11:44:01.373,57,311,3
4894,2021-12-09 11:44:15.085,57,311,3
4895,2021-12-09 11:44:28.061,57,311,3
4896,2021-12-09 11:44:42.907,123,300,2
4897,2021-12-09 11:45:06.307,57,311,3
4898,2021-12-09 11:45:18.890,123,300,2
4899,2021-12-09 11:45:56.874,123,300,2
4900,2021-12-09 11:46:24.832,123,300,2
4901,2021-12-09 11:48:33.954,124,300,2
4902,2021-12-09 12:27:20.095,145,287,2
4903,2021-12-09 12:28:11.527,145,287,2
4904,2021-12-09 12:31:05.989,145,287,2
4905,2021-12-09 12:31:32.049,145,287,2
4906,2021-12-09 12:32:33.366,145,287,2
4907,2021-12-09 12:33:36.001,145,287,2
4908,2021-12-09 12:35:10.641,145,287,2
4909,2021-12-09 12:35:25.030,145,287,2
4910,2021-12-09 12:35:47.951,145,287,2
4911,2021-12-09 12:36:37.102,145,287,2
4912,2021-12-09 12:37:25.184,145,287,2
4913,2021-12-09 12:37:40.915,145,287,2
4914,2021-12-09 12:38:08.458,145,287,2
4915,2021-12-09 12:38:21.347,145,287,2
4916,2021-12-09 12:39:53.394,145,287,2
4917,2021-12-09 12:48:06.659,148,287,2
4918,2021-12-09 12:48:56.173,148,287,2
4919,2021-12-09 12:50:01.908,148,287,2
4920,2021-12-09 12:50:32.231,107,311,3
4921,2021-12-09 12:50:52.757,148,287,2
4922,2021-12-09 12:51:05.209,148,287,2
4923,2021-12-09 12:51:29.714,148,287,2
4924,2021-12-09 12:51:31.870,107,311,3
4925,2021-12-09 12:51:41.893,148,287,2
4926,2021-12-09 12:52:13.041,107,311,3
4927,2021-12-09 12:52:56.284,148,287,2
4928,2021-12-09 12:53:12.388,148,287,2
4929,2021-12-09 12:53:28.765,107,311,3
4930,2021-12-09 12:53:51.119,107,311,3
4931,2021-12-09 12:54:06.540,148,287,2
4932,2021-12-09 12:54:07.492,107,311,3
4933,2021-12-09 12:54:31.465,107,311,3
4934,2021-12-09 12:54:48.076,107,311,3
4935,2021-12-09 12:55:19.001,148,287,2
4936,2021-12-09 12:55:22.664,107,311,3
4937,2021-12-09 12:55:40.968,148,287,2
4938,2021-12-09 12:55:55.085,107,311,3
4939,2021-12-09 12:55:58.926,148,287,2
4940,2021-12-09 12:56:02.440,107,311,3
4941,2021-12-09 12:56:30.911,107,311,3
4942,2021-12-09 12:56:36.409,107,311,3
4943,2021-12-09 12:56:45.658,148,287,2
4944,2021-12-09 12:56:48.651,107,311,3
4945,2021-12-09 12:57:09.429,148,287,2
4946,2021-12-09 12:57:46.954,148,287,2
4947,2021-12-09 12:58:01.080,107,311,3
4948,2021-12-09 12:58:31.897,124,300,2
4949,2021-12-09 12:59:10.739,148,287,2
4950,2021-12-09 12:59:30.339,148,287,2
4951,2021-12-09 13:00:03.948,148,287,2
4952,2021-12-09 13:00:04.673,124,300,2
4953,2021-12-09 13:00:26.189,148,287,2
4954,2021-12-09 13:01:12.547,148,287,2
4955,2021-12-09 13:01:24.687,148,287,2
4956,2021-12-09 13:01:54.293,107,311,3
4957,2021-12-09 13:03:00.112,107,311,3
4958,2021-12-09 13:04:49.010,148,287,2
4959,2021-12-09 13:04:58.329,107,311,3
4960,2021-12-09 13:05:41.470,148,287,2
4961,2021-12-09 13:09:49.714,124,300,2
4962,2021-12-09 13:12:25.488,149,287,2
4963,2021-12-09 13:17:02.332,107,311,3
4964,2021-12-09 13:17:34.261,107,311,3
4965,2021-12-09 13:18:06.429,107,311,3
4966,2021-12-09 13:18:22.621,107,311,3
4967,2021-12-09 13:24:04.876,107,311,3
4968,2021-12-09 13:24:51.305,107,311,3
4969,2021-12-09 13:25:17.150,107,311,3
4970,2021-12-09 13:25:27.119,107,311,3
4971,2021-12-09 13:25:38.480,107,311,3
4972,2021-12-09 13:26:19.316,107,311,3
4973,2021-12-09 13:27:49.567,107,311,3
4974,2021-12-09 13:28:05.571,107,311,3
4975,2021-12-09 13:31:15.922,150,287,2
4976,2021-12-09 13:32:04.877,150,287,2
4977,2021-12-09 13:35:53.348,150,287,2
4978,2021-12-09 13:36:19.913,150,287,2
4979,2021-12-09 13:37:20.259,150,287,2
4980,2021-12-09 13:37:56.628,150,287,2
4981,2021-12-09 13:38:36.689,150,287,2
4982,2021-12-09 14:12:52.439,111,157,3
4983,2021-12-09 14:13:03.512,111,157,3
4984,2021-12-09 14:31:02.573,150,287,2
4985,2021-12-09 14:31:15.487,150,287,2
4986,2021-12-09 14:31:48.641,150,287,2
4987,2021-12-09 14:32:06.388,150,287,2
4988,2021-12-09 14:32:22.939,150,287,2
4989,2021-12-09 14:34:37.782,151,287,2
4990,2021-12-09 14:36:15.201,152,287,2
4991,2021-12-09 16:39:23.004,40,319,3
4992,2021-12-09 16:45:16.894,43,319,3
4993,2021-12-09 17:52:05.203,45,319,3
4994,2021-12-09 20:17:14.330,146,289,2
4995,2021-12-09 20:19:05.616,146,289,2
4996,2021-12-09 20:21:48.494,146,289,2
4997,2021-12-09 20:29:14.377,146,289,2
4998,2021-12-09 20:30:34.333,146,289,2
4999,2021-12-09 20:31:10.152,146,289,2
5000,2021-12-09 22:16:35.644,43,290,3
5001,2021-12-09 22:26:55.421,57,290,3
5002,2021-12-10 04:43:34.405,135,282,2
5003,2021-12-10 04:45:56.779,135,282,2
5004,2021-12-10 04:46:32.554,135,282,2
5005,2021-12-10 04:48:16.755,135,282,2
5006,2021-12-10 04:49:11.913,135,282,2
5007,2021-12-10 04:49:27.184,135,282,2
5008,2021-12-10 04:50:34.029,135,282,2
5009,2021-12-10 04:50:49.351,135,282,2
5010,2021-12-10 04:51:21.078,135,282,2
5011,2021-12-10 04:52:34.512,135,282,2
5012,2021-12-10 04:53:18.148,135,282,2
5013,2021-12-10 04:54:19.883,136,282,2
5014,2021-12-10 04:54:40.755,136,282,2
5015,2021-12-10 04:59:07.281,136,282,2
5016,2021-12-10 04:59:23.389,136,282,2
5017,2021-12-10 04:59:40.409,136,282,2
5018,2021-12-10 05:03:21.545,136,282,2
5019,2021-12-10 06:25:32.451,19,240,3
5020,2021-12-10 06:29:05.231,3,240,3
5021,2021-12-10 06:33:00.783,47,311,3
5022,2021-12-10 06:34:48.880,47,311,3
5023,2021-12-10 06:39:25.427,47,311,3
5024,2021-12-10 06:40:01.268,47,311,3
5025,2021-12-10 06:53:14.453,137,282,2
5026,2021-12-10 06:57:12.898,137,282,2
5027,2021-12-10 06:57:26.709,137,282,2
5028,2021-12-10 06:58:21.567,137,282,2
5029,2021-12-10 07:00:36.420,47,311,3
5030,2021-12-10 07:00:50.187,47,311,3
5031,2021-12-10 07:01:14.367,47,311,3
5032,2021-12-10 07:02:57.438,47,311,3
5033,2021-12-10 07:03:12.967,47,311,3
5034,2021-12-10 07:03:31.999,47,311,3
5035,2021-12-10 07:03:49.087,138,282,2
5036,2021-12-10 07:04:18.888,138,282,2
5037,2021-12-10 07:04:19.802,47,311,3
5038,2021-12-10 07:04:28.641,47,311,3
5039,2021-12-10 07:04:55.938,138,282,2
5040,2021-12-10 07:11:28.749,138,282,2
5041,2021-12-10 07:11:52.114,138,282,2
5042,2021-12-10 07:15:52.899,134,282,2
5043,2021-12-10 07:17:04.311,134,282,2
5044,2021-12-10 07:17:32.776,134,282,2
5045,2021-12-10 07:17:43.064,134,282,2
5046,2021-12-10 07:18:24.464,134,282,2
5047,2021-12-10 07:18:31.542,134,282,2
5048,2021-12-10 07:19:50.728,134,282,2
5049,2021-12-10 07:20:01.473,134,282,2
5050,2021-12-10 07:21:28.172,134,282,2
5051,2021-12-10 07:28:20.525,48,311,3
5052,2021-12-10 07:28:40.918,48,311,3
5053,2021-12-10 07:28:46.258,48,311,3
5054,2021-12-10 07:28:54.227,48,311,3
5055,2021-12-10 07:34:13.557,48,311,3
5056,2021-12-10 07:34:49.361,48,311,3
5057,2021-12-10 07:35:07.114,48,311,3
5058,2021-12-10 07:35:17.345,48,311,3
5059,2021-12-10 07:35:24.964,139,282,2
5060,2021-12-10 07:35:53.811,48,311,3
5061,2021-12-10 07:36:02.267,48,311,3
5062,2021-12-10 07:36:46.053,48,311,3
5063,2021-12-10 07:36:55.130,48,311,3
5064,2021-12-10 07:37:49.967,139,282,2
5065,2021-12-10 07:38:23.682,139,282,2
5066,2021-12-10 08:07:02.465,48,311,3
5067,2021-12-10 08:07:34.414,48,311,3
5068,2021-12-10 08:26:35.472,124,300,2
5069,2021-12-10 08:27:00.271,124,300,2
5070,2021-12-10 08:27:12.138,124,300,2
5071,2021-12-10 09:12:12.620,9,157,3
5072,2021-12-10 09:41:38.472,139,282,2
5073,2021-12-10 09:42:18.009,139,282,2
5074,2021-12-10 09:42:59.727,9,73,3
5075,2021-12-10 09:43:15.621,9,73,3
5076,2021-12-10 09:43:17.000,139,282,2
5077,2021-12-10 09:43:38.320,139,282,2
5078,2021-12-10 09:44:48.118,139,282,2
5079,2021-12-10 09:45:03.828,139,282,2
5080,2021-12-10 09:45:18.704,139,282,2
5081,2021-12-10 09:45:46.041,139,282,2
5082,2021-12-10 09:46:15.559,9,73,3
5083,2021-12-10 09:46:18.445,139,282,2
5084,2021-12-10 09:48:09.551,139,282,2
5085,2021-12-10 09:48:48.775,139,282,2
5086,2021-12-10 10:02:20.498,9,240,3
5087,2021-12-10 10:12:16.374,9,240,3
5088,2021-12-10 10:17:07.340,139,282,2
5089,2021-12-10 10:17:43.320,139,282,2
5090,2021-12-10 10:19:02.370,139,282,2
5091,2021-12-10 10:19:20.377,139,282,2
5092,2021-12-10 10:19:30.125,139,282,2
5093,2021-12-10 10:20:25.029,139,282,2
5094,2021-12-10 10:20:36.635,139,282,2
5095,2021-12-10 10:21:38.603,139,282,2
5096,2021-12-10 10:27:01.671,140,282,2
5097,2021-12-10 10:27:46.152,140,282,2
5098,2021-12-10 10:28:12.800,140,282,2
5099,2021-12-10 10:28:28.505,140,282,2
5100,2021-12-10 10:29:52.985,140,282,2
5101,2021-12-10 10:30:13.589,140,282,2
5102,2021-12-10 10:31:07.848,140,282,2
5103,2021-12-10 10:31:56.477,140,282,2
5104,2021-12-10 10:32:01.598,140,282,2
5105,2021-12-10 10:32:19.318,140,282,2
5106,2021-12-10 10:32:36.321,140,282,2
5107,2021-12-10 10:32:54.084,140,282,2
5108,2021-12-10 10:32:59.355,140,282,2
5109,2021-12-10 10:33:17.996,140,282,2
5110,2021-12-10 10:33:26.807,140,282,2
5111,2021-12-10 10:33:53.668,140,282,2
5112,2021-12-10 10:34:05.759,140,282,2
5113,2021-12-10 10:37:08.442,9,322,3
5114,2021-12-10 10:37:21.744,9,322,3
5115,2021-12-10 10:37:40.961,9,322,3
5116,2021-12-10 10:37:58.528,9,322,3
5117,2021-12-10 10:38:26.925,51,311,3
5118,2021-12-10 10:38:41.632,51,311,3
5119,2021-12-10 10:43:31.692,141,282,2
5120,2021-12-10 10:44:16.032,9,322,3
5121,2021-12-10 10:44:29.792,9,322,3
5122,2021-12-10 10:44:48.543,9,322,3
5123,2021-12-10 10:45:00.809,141,282,2
5124,2021-12-10 10:45:18.743,9,322,3
5125,2021-12-10 10:45:53.112,9,322,3
5126,2021-12-10 10:45:53.848,141,282,2
5127,2021-12-10 10:47:32.498,141,282,2
5128,2021-12-10 10:47:35.285,9,322,3
5129,2021-12-10 10:48:44.128,9,322,3
5130,2021-12-10 10:49:04.944,9,322,3
5131,2021-12-10 10:49:57.465,9,322,3
5132,2021-12-10 10:50:15.370,9,322,3
5133,2021-12-10 10:50:22.945,9,322,3
5134,2021-12-10 10:50:47.867,141,282,2
5135,2021-12-10 10:50:55.785,141,282,2
5136,2021-12-10 10:51:18.539,141,282,2
5137,2021-12-10 10:52:19.676,141,282,2
5138,2021-12-10 10:52:31.459,141,282,2
5139,2021-12-10 10:53:23.620,141,282,2
5140,2021-12-10 10:53:38.054,9,322,3
5141,2021-12-10 10:55:04.552,141,282,2
5142,2021-12-10 10:55:56.520,141,282,2
5143,2021-12-10 10:57:18.021,141,282,2
5144,2021-12-10 11:16:51.194,51,311,3
5145,2021-12-10 11:17:16.396,51,311,3
5146,2021-12-10 11:31:52.173,142,282,2
5147,2021-12-10 11:32:27.070,142,282,2
5148,2021-12-10 11:32:50.684,142,282,2
5149,2021-12-10 11:33:05.910,142,282,2
5150,2021-12-10 11:33:37.140,142,282,2
5151,2021-12-10 11:34:06.142,142,282,2
5152,2021-12-10 11:34:18.667,142,282,2
5153,2021-12-10 11:37:33.534,142,282,2
5154,2021-12-10 11:37:40.062,142,282,2
5155,2021-12-10 11:39:09.133,142,282,2
5156,2021-12-10 11:39:21.645,142,282,2
5157,2021-12-10 11:39:39.964,142,282,2
5158,2021-12-10 12:14:52.009,9,157,3
5159,2021-12-10 12:15:03.221,9,157,3
5160,2021-12-10 12:15:28.044,9,157,3
5161,2021-12-10 12:16:08.788,9,157,3
5162,2021-12-10 12:18:26.720,9,157,3
5163,2021-12-10 15:30:42.724,9,244,3
5164,2021-12-10 16:17:59.480,117,316,2
5165,2021-12-10 16:24:42.530,117,316,2
5166,2021-12-10 16:25:22.330,117,316,2
5167,2021-12-10 16:25:41.402,117,316,2
5168,2021-12-10 16:28:16.192,117,316,2
5169,2021-12-10 16:28:57.316,117,316,2
5170,2021-12-10 16:30:13.652,117,316,2
5171,2021-12-10 16:32:31.421,117,316,2
5172,2021-12-10 16:33:11.183,117,316,2
5173,2021-12-10 16:33:25.592,117,316,2
5174,2021-12-10 16:34:20.843,117,316,2
5175,2021-12-10 16:35:36.514,117,316,2
5176,2021-12-10 16:37:36.982,117,316,2
5177,2021-12-10 16:38:36.877,117,316,2
5178,2021-12-10 16:41:51.005,117,316,2
5179,2021-12-10 16:45:08.785,117,316,2
5180,2021-12-10 16:45:35.639,117,316,2
5181,2021-12-10 16:45:47.272,117,316,2
5182,2021-12-10 16:46:55.382,117,316,2
5183,2021-12-10 16:47:06.458,117,316,2
5184,2021-12-10 16:48:51.480,117,316,2
5185,2021-12-10 16:50:44.632,117,316,2
5186,2021-12-10 16:52:35.180,117,316,2
5187,2021-12-10 16:53:55.695,117,316,2
5188,2021-12-10 16:54:52.119,117,316,2
5189,2021-12-10 16:58:56.314,118,316,2
5190,2021-12-10 17:00:41.915,118,316,2
5191,2021-12-10 17:02:27.806,118,316,2
5192,2021-12-10 17:09:23.020,118,316,2
5193,2021-12-10 17:11:22.594,119,316,2
5194,2021-12-10 17:12:29.132,119,316,2
5195,2021-12-10 17:13:30.486,119,316,2
5196,2021-12-10 17:14:36.338,119,316,2
5197,2021-12-10 17:15:03.952,119,316,2
5198,2021-12-10 17:16:29.388,119,316,2
5199,2021-12-10 17:17:17.018,119,316,2
5200,2021-12-10 17:17:32.637,119,316,2
5201,2021-12-10 17:17:47.026,119,316,2
5202,2021-12-10 17:19:11.943,119,316,2
5203,2021-12-10 17:19:58.704,119,316,2
5204,2021-12-10 17:22:00.664,120,316,2
5205,2021-12-10 17:22:53.827,120,316,2
5206,2021-12-10 17:23:07.663,120,316,2
5207,2021-12-10 17:24:03.866,120,316,2
5208,2021-12-10 17:24:30.111,120,316,2
5209,2021-12-10 17:24:56.334,120,316,2
5210,2021-12-10 17:25:12.260,120,316,2
5211,2021-12-10 17:25:25.075,120,316,2
5212,2021-12-10 17:25:44.745,120,316,2
5213,2021-12-10 17:26:36.792,120,316,2
5214,2021-12-10 17:28:52.403,121,316,2
5215,2021-12-10 17:30:00.008,122,316,2
5216,2021-12-10 17:31:06.667,122,316,2
5217,2021-12-10 17:31:27.249,122,316,2
5218,2021-12-10 17:32:11.032,122,316,2
5219,2021-12-10 17:32:46.042,122,316,2
5220,2021-12-10 17:35:40.413,123,316,2
5221,2021-12-10 17:39:17.012,123,316,2
5222,2021-12-10 17:54:53.288,124,316,2
5223,2021-12-10 17:55:07.400,124,316,2
5224,2021-12-10 17:55:57.384,124,316,2
5225,2021-12-10 17:57:28.155,124,316,2
5226,2021-12-10 17:58:10.881,124,316,2
5227,2021-12-10 18:00:20.678,9,326,3
5228,2021-12-10 18:00:51.545,9,326,3
5229,2021-12-10 18:05:26.630,9,326,3
5230,2021-12-10 18:11:24.291,126,316,2
5231,2021-12-10 18:13:41.628,126,316,2
5232,2021-12-10 18:14:42.382,126,316,2
5233,2021-12-10 18:15:41.316,128,316,2
5234,2021-12-10 18:16:51.992,128,316,2
5235,2021-12-10 18:17:17.597,128,316,2
5236,2021-12-10 18:18:11.446,128,316,2
5237,2021-12-10 18:18:33.730,128,316,2
5238,2021-12-10 18:22:57.185,103,326,3
5239,2021-12-10 18:26:30.202,9,327,3
5240,2021-12-10 18:30:51.996,9,322,3
5241,2021-12-10 18:32:47.472,9,322,3
5242,2021-12-10 18:33:07.448,9,322,3
5243,2021-12-10 18:33:18.137,9,322,3
5244,2021-12-10 18:34:07.407,9,322,3
5245,2021-12-10 18:38:12.824,9,322,3
5246,2021-12-10 18:38:37.552,9,322,3
5247,2021-12-10 19:11:32.812,71,297,2
5248,2021-12-10 19:11:54.048,71,297,2
5249,2021-12-10 19:13:02.133,71,297,2
5250,2021-12-10 19:27:51.836,9,322,3
5251,2021-12-10 20:47:37.761,147,289,2
5252,2021-12-10 20:48:04.820,147,289,2
5253,2021-12-10 20:50:54.524,147,289,2
5254,2021-12-10 20:52:00.703,147,289,2
5255,2021-12-10 20:52:23.942,147,289,2
5256,2021-12-10 20:52:57.458,147,289,2
5257,2021-12-10 20:56:03.295,147,289,2
5258,2021-12-10 20:56:38.884,147,289,2
5259,2021-12-10 20:57:18.462,147,289,2
5260,2021-12-10 21:03:43.715,147,289,2
5261,2021-12-10 21:05:17.555,147,289,2
5262,2021-12-10 21:05:28.506,147,289,2
5263,2021-12-10 21:05:47.844,147,289,2
5264,2021-12-10 21:08:35.544,147,289,2
5265,2021-12-10 21:09:00.965,147,289,2
5266,2021-12-10 21:09:17.076,147,289,2
5267,2021-12-10 21:10:37.481,147,289,2
5268,2021-12-10 21:10:57.704,147,289,2
5269,2021-12-10 21:16:04.022,148,289,2
5270,2021-12-10 21:16:17.643,148,289,2
5271,2021-12-10 21:18:20.582,148,289,2
5272,2021-12-10 21:18:33.900,148,289,2
5273,2021-12-10 21:19:23.203,148,289,2
5274,2021-12-10 21:19:38.074,148,289,2
5275,2021-12-10 21:20:30.250,148,289,2
5276,2021-12-10 21:21:08.587,148,289,2
5277,2021-12-10 21:21:24.247,148,289,2
5278,2021-12-10 21:22:29.487,148,289,2
5279,2021-12-10 21:22:57.057,148,289,2
5280,2021-12-10 21:23:33.557,148,289,2
5281,2021-12-10 21:24:13.208,148,289,2
5282,2021-12-10 21:24:22.916,148,289,2
5283,2021-12-10 21:26:08.563,148,289,2
5284,2021-12-10 21:26:38.065,148,289,2
5285,2021-12-10 21:27:08.401,148,289,2
5286,2021-12-10 21:27:29.023,148,289,2
5287,2021-12-10 21:27:56.387,148,289,2
5288,2021-12-10 21:28:14.191,148,289,2
5289,2021-12-10 21:29:25.615,148,289,2
5290,2021-12-10 21:30:16.566,148,289,2
5291,2021-12-10 21:30:36.240,148,289,2
5292,2021-12-10 21:31:21.131,148,289,2
5293,2021-12-10 21:31:54.981,148,289,2
5294,2021-12-10 21:35:24.675,148,289,2
5295,2021-12-10 21:37:09.182,148,289,2
5296,2021-12-10 21:39:11.591,148,289,2
5297,2021-12-10 21:41:15.136,148,289,2
5298,2021-12-10 21:44:29.772,149,289,2
5299,2021-12-10 21:51:10.418,150,289,2
5300,2021-12-10 21:52:31.903,150,289,2
5301,2021-12-10 22:01:14.306,9,289,3
5302,2021-12-10 22:01:39.110,9,289,3
5303,2021-12-10 22:02:11.038,9,289,3
5304,2021-12-10 22:02:25.918,9,289,3
5305,2021-12-10 22:17:48.283,151,289,2
5306,2021-12-10 22:33:22.558,151,289,2
5307,2021-12-10 22:34:12.993,151,289,2
5308,2021-12-10 22:35:22.228,151,289,2
5309,2021-12-10 22:35:43.710,151,289,2
5310,2021-12-10 22:36:16.768,151,289,2
5311,2021-12-10 22:37:06.102,151,289,2
5312,2021-12-10 22:38:57.742,151,289,2
5313,2021-12-10 22:40:52.330,151,289,2
5314,2021-12-10 22:45:07.586,151,289,2
5315,2021-12-10 22:45:58.605,151,289,2
5316,2021-12-10 22:46:32.950,151,289,2
5317,2021-12-10 22:47:32.606,151,289,2
5318,2021-12-10 22:48:40.566,151,289,2
5319,2021-12-10 22:49:16.886,151,289,2
5320,2021-12-10 22:50:01.001,151,289,2
5321,2021-12-10 22:51:59.968,151,289,2
5322,2021-12-10 22:52:16.262,151,289,2
5323,2021-12-10 22:52:58.316,151,289,2
5324,2021-12-10 22:54:38.917,151,289,2
5325,2021-12-10 22:55:12.587,151,289,2
5326,2021-12-10 22:56:02.941,151,289,2
5327,2021-12-10 22:56:21.558,151,289,2
5328,2021-12-10 22:56:55.648,151,289,2
